canonical_smiles,Solvent,source_row,Molecule,SMILES,λem (nm),Solvent_raw,doi
CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,BZN,834,833,CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,575.0,BZN,https://doi.org/10.1016/j.tet.2014.06.110
CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,CHX,835,834,CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,536.0,CHX,https://doi.org/10.1016/j.tet.2014.06.110
CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,THF,836,835,CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,619.0,THF,https://doi.org/10.1016/j.tet.2014.06.110
CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,DCM,837,836,CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,626.0,DCM,https://doi.org/10.1016/j.tet.2014.06.110
CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,ACN,838,837,CB(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,669.0,MeCN,https://doi.org/10.1016/j.tet.2014.06.110
c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,BZN,839,838,c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,473.0,BZN,https://doi.org/10.1016/j.tet.2014.06.110
c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,CHX,840,839,c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,465.0,CHX,https://doi.org/10.1016/j.tet.2014.06.110
c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,ACN,843,842,c1ccc(-c2ccc(-c3ccccc3)c3nsnc23)cc1,483.0,MeCN,https://doi.org/10.1016/j.tet.2014.06.110
CCCCCCc1csc(-c2ccc(-c3cnc(-c4cccs4)s3)c3nsnc23)c1,CFM,844,843,CCCCCCc1csc(-c2ccc(-c3cnc(-c4cccs4)s3)c3nsnc23)c1,493.0,CFM,https://doi.org/10.1021/acs.joc.5b02689
CCCCCCc1csc(-c2ccc(-c3cnc(-c4sccc4CCCCCC)s3)c3nsnc23)c1,CFM,845,844,CCCCCCc1csc(-c2ccc(-c3cnc(-c4sccc4CCCCCC)s3)c3nsnc23)c1,497.0,CFM,https://doi.org/10.1021/acs.joc.5b02689
COc1ccsc1-c1ccc(-c2cnc(-c3cccs3)s2)c2nsnc12,CFM,846,845,COc1ccsc1-c1ccc(-c2cnc(-c3cccs3)s2)c2nsnc12,618.0,CFM,https://doi.org/10.1021/acs.joc.5b02689
CCCCC(CC)COC(=O)/C(C#N)=C/c1ccc(-c2ccc(-c3ccc(/C=C(\C#N)C(=O)OCC(CC)CCCC)s3)c3nsnc23)s1,DCM,847,846,CCCCC(CC)COC(=O)/C(C#N)=C/c1ccc(-c2ccc(-c3ccc(/C=C(\C#N)C(=O)OCC(CC)CCCC)s3)c3nsnc23)s1,575.0,DCM,https://doi.org/10.1039/C6NJ00847J
CCCCC(CC)COC(=O)/C(C#N)=C/c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)OCC(CC)CCCC)s5)s4)c4nsnc34)s2)s1,DCM,848,847,CCCCC(CC)COC(=O)/C(C#N)=C/c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)OCC(CC)CCCC)s5)s4)c4nsnc34)s2)s1,600.0,DCM,https://doi.org/10.1039/C6NJ00847J
CCCCCCCCOC(=O)/C(C#N)=C/c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)OCCCCCCCC)s5)s4)c4nsnc34)s2)s1,DCM,849,848,CCCCCCCCOC(=O)/C(C#N)=C/c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)OCCCCCCCC)s5)s4)c4nsnc34)s2)s1,625.0,DCM,https://doi.org/10.1039/C6NJ00847J
CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3nsnc3c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c2s1,CHX,851,850,CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3nsnc3c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c2s1,755.0,CHX,https://doi.org/10.1246/cl.160519
CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3nsnc3c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c2s1,DCM,852,851,CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3nsnc3c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c2s1,805.0,DCM,https://doi.org/10.1246/cl.160519
CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3nsnc3c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c2s1,DMF,853,852,CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3nsnc3c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c2s1,870.0,DMF,https://doi.org/10.1246/cl.160519
CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3nsnc3c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2s1,CHX,854,853,CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3nsnc3c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2s1,698.0,CHX,https://doi.org/10.1246/cl.160519
CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3nsnc3c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2s1,DCM,855,854,CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3nsnc3c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2s1,748.0,DCM,https://doi.org/10.1246/cl.160519
CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3nsnc3c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2s1,DMF,856,855,CCCCCC(CC)Cc1cscc1-c1nc2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3nsnc3c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2s1,825.0,DMF,https://doi.org/10.1246/cl.160519
CCCCCC(CC)Cc1ccc(-c2nc3c(-c4cccs4)c4nsnc4c(-c4cccs4)c3s2)s1,CHX,857,856,CCCCCC(CC)Cc1ccc(-c2nc3c(-c4cccs4)c4nsnc4c(-c4cccs4)c3s2)s1,600.0,CHX,https://doi.org/10.1246/cl.160519
Nc1cccc2nsnc12,DCM,858,857,Nc1cccc2nsnc12,575.0,DCM,https://doi.org/10.1039/C6RA06547C
CC(=O)/C=C(\C)Nc1cccc2nsnc12,DCM,859,858,CC(=O)/C=C(\C)Nc1cccc2nsnc12,538.0,DCM,https://doi.org/10.1039/C6RA06547C
CCCCCCCCCCCCCCCCOc1cc(CN2N=NCC2Oc2ccc(-c3ccc(-c4ccc(Oc5cn(Cc6cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c6)nn5)cc4)c4nsnc34)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,DCM,860,859,CCCCCCCCCCCCCCCCOc1cc(CN2N=NCC2Oc2ccc(-c3ccc(-c4ccc(Oc5cn(Cc6cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c6)nn5)cc4)c4nsnc34)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,535.0,DCM,https://doi.org/10.1039/C5RA25242C
CCCCCCCCCCCCCCCCOc1cc(CN2N=NCC2Oc2ccc(-c3ccc(-c4ccc(Oc5cn(Cc6cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c6)nn5)cc4)c4nsnc34)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,CFM,861,860,CCCCCCCCCCCCCCCCOc1cc(CN2N=NCC2Oc2ccc(-c3ccc(-c4ccc(Oc5cn(Cc6cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c6)nn5)cc4)c4nsnc34)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,539.0,CFM,https://doi.org/10.1039/C5RA25242C
CCCCCCCCCCCCCCCCOc1cc(CN2N=NCC2Oc2ccc(-c3ccc(-c4ccc(Oc5cn(Cc6cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c6)nn5)cc4)c4nsnc34)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,THF,862,861,CCCCCCCCCCCCCCCCOc1cc(CN2N=NCC2Oc2ccc(-c3ccc(-c4ccc(Oc5cn(Cc6cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c6)nn5)cc4)c4nsnc34)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,527.0,THF,https://doi.org/10.1039/C5RA25242C
CCCCCCCCCCCCCCCCOc1cc(CN2N=NCC2Oc2ccc(-c3ccc(-c4ccc(Oc5cn(Cc6cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c6)nn5)cc4)c4nsnc34)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,TOL,863,862,CCCCCCCCCCCCCCCCOc1cc(CN2N=NCC2Oc2ccc(-c3ccc(-c4ccc(Oc5cn(Cc6cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c6)nn5)cc4)c4nsnc34)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,519.0,TOL,https://doi.org/10.1039/C5RA25242C
CCCCCCCCCCCCCCCCOc1cc(CN2N=NCC2Oc2ccc(-c3ccc(-c4ccc(Oc5cn(Cc6cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c6)nn5)cc4)c4nsnc34)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,HEX,864,863,CCCCCCCCCCCCCCCCOc1cc(CN2N=NCC2Oc2ccc(-c3ccc(-c4ccc(Oc5cn(Cc6cc(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c(OCCCCCCCCCCCCCCCC)c6)nn5)cc4)c4nsnc34)cc2)cc(OCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCC,523.0,HEX,https://doi.org/10.1039/C5RA25242C
C(#CC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(C#CC(c2ccccc2)(c2ccccc2)c2ccccc2)c2nsnc12,VAC,915,914,C(#CC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(C#CC(c2ccccc2)(c2ccccc2)c2ccccc2)c2nsnc12,459.0,VAC,https://doi.org/10.1007/s11696-020-01366-0
C(#CC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(-c3ccc(C#CC(c4ccccc4)(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,VAC,916,915,C(#CC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(-c3ccc(C#CC(c4ccccc4)(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,490.0,VAC,https://doi.org/10.1007/s11696-020-01366-0
C(#C[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(C#C[Si](c2ccccc2)(c2ccccc2)c2ccccc2)c2nsnc12,VAC,917,916,C(#C[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(C#C[Si](c2ccccc2)(c2ccccc2)c2ccccc2)c2nsnc12,449.0,VAC,https://doi.org/10.1007/s11696-020-01366-0
C(#C[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(-c3ccc(C#C[Si](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,VAC,918,917,C(#C[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(-c3ccc(C#C[Si](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,491.0,VAC,https://doi.org/10.1007/s11696-020-01366-0
CCCCCCN(CCCCCC)c1ccc(C2=[N+]3C(=Nc4c(-c5cccc6nsnc56)cc(-c5ccc(N(CCCCCC)CCCCCC)cc5)n4[B-]3(F)F)C(c3cccc4nsnc34)=C2)cc1,TOL,919,918,CCCCCCN(CCCCCC)c1ccc(C2=[N+]3C(=Nc4c(-c5cccc6nsnc56)cc(-c5ccc(N(CCCCCC)CCCCCC)cc5)n4[B-]3(F)F)C(c3cccc4nsnc34)=C2)cc1,890.0,TOL,https://doi.org/10.1002/chem.202004899
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nccnc45)c4nsnc34)c3nccnc23)s1,TOL,920,919,CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nccnc45)c4nsnc34)c3nccnc23)s1,539.0,TOL,https://doi.org/10.1016/j.electacta.2020.137540
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nccnc45)c4nsnc34)c3nccnc23)s1,THF,921,920,CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nccnc45)c4nsnc34)c3nccnc23)s1,547.0,THF,https://doi.org/10.1016/j.electacta.2020.137540
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nccnc45)c4nsnc34)c3nccnc23)s1,DCM,922,921,CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nccnc45)c4nsnc34)c3nccnc23)s1,554.0,DCM,https://doi.org/10.1016/j.electacta.2020.137540
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nonc45)c4nsnc34)c3nonc23)s1,TOL,923,922,CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nonc45)c4nsnc34)c3nonc23)s1,610.0,TOL,https://doi.org/10.1016/j.electacta.2020.137540
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nonc45)c4nsnc34)c3nonc23)s1,THF,924,923,CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nonc45)c4nsnc34)c3nonc23)s1,590.0,THF,https://doi.org/10.1016/j.electacta.2020.137540
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nonc45)c4nsnc34)c3nonc23)s1,DCM,925,924,CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(CCCCCCCCCC)s5)c5nonc45)c4nsnc34)c3nonc23)s1,590.0,DCM,https://doi.org/10.1016/j.electacta.2020.137540
c1ccc(Nc2ccc(Nc3ccccn3)c3nsnc23)nc1,HEX,927,926,c1ccc(Nc2ccc(Nc3ccccn3)c3nsnc23)nc1,607.0,HEX,https://doi.org/10.1039/D0QO00915F
c1ccc(Nc2ccc(Nc3ccccn3)c3nsnc23)nc1,DCM,928,927,c1ccc(Nc2ccc(Nc3ccccn3)c3nsnc23)nc1,614.0,DCM,https://doi.org/10.1039/D0QO00915F
C1=CC2=Nc3c(cc(Nc4ccccn4)c4nsnc34)NC2C=C1,HEX,929,928,C1=CC2=Nc3c(cc(Nc4ccccn4)c4nsnc34)NC2C=C1,545.0,HEX,https://doi.org/10.1039/D0QO00915F
C1=CC2=Nc3c(cc(Nc4ccccn4)c4nsnc34)NC2C=C1,DCM,930,929,C1=CC2=Nc3c(cc(Nc4ccccn4)c4nsnc34)NC2C=C1,584.0,DCM,https://doi.org/10.1039/D0QO00915F
C1=CC2=Nc3c(c4c(nc5ccccn54)c4nsnc34)NC2C=C1,HEX,931,930,C1=CC2=Nc3c(c4c(nc5ccccn54)c4nsnc34)NC2C=C1,545.0,HEX,https://doi.org/10.1039/D0QO00915F
C1=CC2=Nc3c(c4c(nc5ccccn54)c4nsnc34)NC2C=C1,DCM,932,931,C1=CC2=Nc3c(c4c(nc5ccccn54)c4nsnc34)NC2C=C1,545.0,DCM,https://doi.org/10.1039/D0QO00915F
c1ccc2sc(-c3ccc4nsnc4c3)nc2c1,TOL,933,932,c1ccc2sc(-c3ccc4nsnc4c3)nc2c1,421.0,TOL,https://doi.org/10.1016/j.molliq.2020.114277
c1ccc2sc(-c3ccc4nsnc4c3)nc2c1,ACOET,934,933,c1ccc2sc(-c3ccc4nsnc4c3)nc2c1,426.0,AcOEt,https://doi.org/10.1016/j.molliq.2020.114277
c1ccc2sc(-c3ccc4nsnc4c3)nc2c1,DCE,935,934,c1ccc2sc(-c3ccc4nsnc4c3)nc2c1,433.0,DCE,https://doi.org/10.1016/j.molliq.2020.114277
c1ccc2sc(-c3ccc4nsnc4c3)nc2c1,DMF,936,935,c1ccc2sc(-c3ccc4nsnc4c3)nc2c1,454.0,DMF,https://doi.org/10.1016/j.molliq.2020.114277
c1ccc2sc(-c3ccc4nsnc4c3)nc2c1,ACN,937,936,c1ccc2sc(-c3ccc4nsnc4c3)nc2c1,445.0,ACN,https://doi.org/10.1016/j.molliq.2020.114277
c1ccc2sc(-c3ccc4nsnc4c3)nc2c1,MEOH,938,937,c1ccc2sc(-c3ccc4nsnc4c3)nc2c1,461.0,MeOH,https://doi.org/10.1016/j.molliq.2020.114277
c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,TOL,939,938,c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,417.0,TOL,https://doi.org/10.1016/j.molliq.2020.114277
c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,ACOET,940,939,c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,428.0,AcOEt,https://doi.org/10.1016/j.molliq.2020.114277
c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,DCE,941,940,c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,431.0,DCE,https://doi.org/10.1016/j.molliq.2020.114277
c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,DMF,942,941,c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,457.0,DMF,https://doi.org/10.1016/j.molliq.2020.114277
c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,ACN,943,942,c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,449.0,MeCN,https://doi.org/10.1016/j.molliq.2020.114277
c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,MEOH,944,943,c1ccc2oc(-c3ccc4nsnc4c3)nc2c1,469.0,MeOH,https://doi.org/10.1016/j.molliq.2020.114277
C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN1C2C=CC=CC2C2C=CC=CC21,DIOX,945,944,C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN1C2C=CC=CC2C2C=CC=CC21,539.0,DIOX,https://doi.org/10.1016/j.dyepig.2020.108668
C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN1C2C=CC=CC2C2C=CC=CC21,DCM,946,945,C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN1C2C=CC=CC2C2C=CC=CC21,538.0,DCM,https://doi.org/10.1016/j.dyepig.2020.108668
C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN1C2C=CC=CC2C2C=CC=CC21,MEOH,947,946,C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN1C2C=CC=CC2C2C=CC=CC21,511.0,MeOH,https://doi.org/10.1016/j.dyepig.2020.108668
C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN1C2C=CC=CC2C2C=CC=CC21,ACN,948,947,C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN1C2C=CC=CC2C2C=CC=CC21,516.0,ACN,https://doi.org/10.1016/j.dyepig.2020.108668
C(#Cc1ccc(C#CCN(c2ccccc2)c2ccccc2)c2nsnc12)CN(c1ccccc1)c1ccccc1,DIOX,950,949,C(#Cc1ccc(C#CCN(c2ccccc2)c2ccccc2)c2nsnc12)CN(c1ccccc1)c1ccccc1,571.0,DIOX,https://doi.org/10.1016/j.dyepig.2020.108668
C(#Cc1ccc(C#CCN(c2ccccc2)c2ccccc2)c2nsnc12)CN(c1ccccc1)c1ccccc1,DCM,951,950,C(#Cc1ccc(C#CCN(c2ccccc2)c2ccccc2)c2nsnc12)CN(c1ccccc1)c1ccccc1,536.0,DCM,https://doi.org/10.1016/j.dyepig.2020.108668
C(#Cc1ccc(C#CCN(c2ccccc2)c2ccccc2)c2nsnc12)CN(c1ccccc1)c1ccccc1,ACN,953,952,C(#Cc1ccc(C#CCN(c2ccccc2)c2ccccc2)c2nsnc12)CN(c1ccccc1)c1ccccc1,549.0,ACN,https://doi.org/10.1016/j.dyepig.2020.108668
C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN(c1ccccc1)c1ccccc1,DIOX,955,954,C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN(c1ccccc1)c1ccccc1,570.0,DIOX,https://doi.org/10.1016/j.dyepig.2020.108668
C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN(c1ccccc1)c1ccccc1,DCM,956,955,C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN(c1ccccc1)c1ccccc1,560.0,DCM,https://doi.org/10.1016/j.dyepig.2020.108668
C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN(c1ccccc1)c1ccccc1,MEOH,957,956,C(#Cc1ccc(C#CCN2C3C=CC=CC3C3C=CC=CC32)c2nsnc12)CN(c1ccccc1)c1ccccc1,550.0,MeOH,https://doi.org/10.1016/j.dyepig.2020.108668
CC1(C)c2cccc3c2N2c4c1cccc4C(C)(C)c1cc(-c4ccc(-c5cc6c7c(c5)C(C)(C)c5cccc8c5N7c5c(cccc5C6(C)C)C8(C)C)c5nsnc45)cc(c12)C3(C)C,TOL,960,959,CC1(C)c2cccc3c2N2c4c1cccc4C(C)(C)c1cc(-c4ccc(-c5cc6c7c(c5)C(C)(C)c5cccc8c5N7c5c(cccc5C6(C)C)C8(C)C)c5nsnc45)cc(c12)C3(C)C,626.0,Tol,https://doi.org/10.1039/C9QM00627C
CN1c2ccccc2N(c2ccc(-c3ccc(-c4ccc(N5c6ccccc6N(C)c6ccccc65)s4)c4nsnc34)s2)c2ccccc21,THF,961,960,CN1c2ccccc2N(c2ccc(-c3ccc(-c4ccc(N5c6ccccc6N(C)c6ccccc65)s4)c4nsnc34)s2)c2ccccc21,652.0,THF,https://doi.org/10.1039/C9QM00627C
Cc1ccc([Se]c2c(-c3ccc(-c4oc5ccccc5c4[Se]c4ccc(C)cc4)c4nsnc34)oc3ccccc23)cc1,DMSO,964,963,Cc1ccc([Se]c2c(-c3ccc(-c4oc5ccccc5c4[Se]c4ccc(C)cc4)c4nsnc34)oc3ccccc23)cc1,588.0,DMSO,https://doi.org/10.1039/C9NJ05932F
COc1ccc([Se]c2c(-c3ccc(-c4oc5ccccc5c4[Se]c4ccc(OC)cc4)c4nsnc34)oc3ccccc23)cc1,DMSO,965,964,COc1ccc([Se]c2c(-c3ccc(-c4oc5ccccc5c4[Se]c4ccc(OC)cc4)c4nsnc34)oc3ccccc23)cc1,594.0,DMSO,https://doi.org/10.1039/C9NJ05932F
Fc1ccc([Se]c2c(-c3ccc(-c4oc5ccccc5c4[Se]c4ccc(F)cc4)c4nsnc34)oc3ccccc23)cc1,DMSO,966,965,Fc1ccc([Se]c2c(-c3ccc(-c4oc5ccccc5c4[Se]c4ccc(F)cc4)c4nsnc34)oc3ccccc23)cc1,579.0,DMSO,https://doi.org/10.1039/C9NJ05932F
c1ccc([Se]c2c(-c3ccc(-c4oc5ccccc5c4[Se]c4ccccc4)c4nsnc34)oc3ccccc23)cc1,DMSO,967,966,c1ccc([Se]c2c(-c3ccc(-c4oc5ccccc5c4[Se]c4ccccc4)c4nsnc34)oc3ccccc23)cc1,582.0,DMSO,https://doi.org/10.1039/C9NJ05932F
CCCCCCc1cc(-c2c3c(c(-c4c5c(c(-c6cc(CCCCCC)c(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)s6)c6nsnc46)N=S=N5)c4nsnc24)N=S=N3)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,THF,968,967,CCCCCCc1cc(-c2c3c(c(-c4c5c(c(-c6cc(CCCCCC)c(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)s6)c6nsnc46)N=S=N5)c4nsnc24)N=S=N3)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,1004.0,THF,https://doi.org/10.1021/jacs.3c08627
CCCCCCc1cc(-c2c3nsnc3c(-c3c4nsnc4c(-c4cc(CCCCCC)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,THF,969,968,CCCCCCc1cc(-c2c3nsnc3c(-c3c4nsnc4c(-c4cc(CCCCCC)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,886.0,THF,https://doi.org/10.1021/jacs.3c08627
